geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city,geometry
1518,-23.559209262391253,-46.62318692012759,sp,sao paulo,POINT (-46.62318692012759 -23.55920926239125)
1519,-23.56092636240119,-46.62475706787166,sp,sao paulo,POINT (-46.62475706787166 -23.56092636240119)
1520,-23.55937826905589,-46.62016401941447,sp,sao paulo,POINT (-46.62016401941447 -23.5593782690559)
1521,-23.56117444494172,-46.62150903166886,sp,sao paulo,POINT (-46.62150903166886 -23.56117444494171)
1522,-23.559920265800766,-46.61598186753573,sp,sao paulo,POINT (-46.61598186753573 -23.55992026580077)
1523,-23.564203478452267,-46.61689706470856,sp,sao paulo,POINT (-46.61689706470856 -23.56420347845227)
1524,-23.567783274833246,-46.61340053805785,sp,sao paulo,POINT (-46.61340053805785 -23.56778327483325)
1525,-23.564028977467743,-46.634953911249525,sp,sao paulo,POINT (-46.63495391124953 -23.56402897746774)
1526,-23.565952267759908,-46.6309439185662,sp,sao paulo,POINT (-46.6309439185662 -23.56595226775991)
1527,-23.56243917352596,-46.62919220917374,sp,sao paulo,POINT (-46.62919220917374 -23.56243917352596)
1528,-23.56477004530616,-46.627165924834166,sp,sao paulo,POINT (-46.62716592483417 -23.56477004530616)
1529,-23.56843915687453,-46.634555491641365,sp,sao paulo,POINT (-46.63455549164136 -23.56843915687453)
1530,-23.56894449806347,-46.63008918820539,sp,sao paulo,POINT (-46.63008918820539 -23.56894449806347)
1531,-23.570760627713355,-46.63242524738392,sp,sao paulo,POINT (-46.63242524738391 -23.57076062771336)
1532,-23.57053421761297,-46.6361118769605,sp,sao paulo,POINT (-46.6361118769605 -23.57053421761297)
1533,-23.57116812309982,-46.63836454335031,sp,sao paulo,POINT (-46.63836454335031 -23.57116812309982)
1534,-23.56754359015962,-46.62608514345028,sp,sao paulo,POINT (-46.62608514345028 -23.56754359015962)
1535,-23.572433214905782,-46.6252413618822,sp,sao paulo,POINT (-46.6252413618822 -23.57243321490579)
1536,-23.56903213145491,-46.62343627355639,sp,sao paulo,POINT (-46.62343627355639 -23.56903213145491)
1537,-23.57442284838845,-46.623137264431584,sp,sao paulo,POINT (-46.62313726443158 -23.57442284838845)
1538,-23.576312823278336,-46.623629347944245,sp,sao paulo,POINT (-46.62362934794425 -23.57631282327834)
1539,-23.5711528559151,-46.62043601303771,sp,sao paulo,POINT (-46.62043601303771 -23.5711528559151)
1540,-23.565851346289616,-46.62258150860084,sp,sao paulo,POINT (-46.62258150860084 -23.56585134628962)
1541,-23.56925274057871,-46.61861697305809,sp,sao paulo,POINT (-46.61861697305809 -23.56925274057871)
1542,-23.57106582708015,-46.62406014113324,sp,sao paulo,POINT (-46.62406014113324 -23.57106582708015)
1543,-23.573720975073687,-46.62387176826929,sp,sao paulo,POINT (-46.62387176826929 -23.57372097507369)
1544,-23.577255432718097,-46.62163174221563,sp,sao paulo,POINT (-46.62163174221563 -23.5772554327181)
1545,-23.58097414309849,-46.61831033162644,sp,sao paulo,POINT (-46.61831033162644 -23.58097414309849)
1546,-23.579039318151207,-46.62195565179699,sp,sao paulo,POINT (-46.62195565179699 -23.57903931815121)
1547,-23.5829939617234,-46.62112676164033,sp,sao paulo,POINT (-46.62112676164033 -23.5829939617234)
1548,-23.576927145286824,-46.613420785200006,sp,sao paulo,POINT (-46.61342078520001 -23.57692714528682)
1549,-23.576317533999337,-46.615586656693765,sp,sao paulo,POINT (-46.61558665669376 -23.57631753399934)
1550,-23.57305660659289,-46.61615054561148,sp,sao paulo,POINT (-46.61615054561148 -23.57305660659289)
1551,-23.57273791226793,-46.61268007361107,sp,sao paulo,POINT (-46.61268007361107 -23.57273791226793)
1552,-23.56949069519509,-46.611321773237286,sp,sao paulo,POINT (-46.61132177323729 -23.56949069519509)
1553,-23.57448792318107,-46.60919807994077,sp,sao paulo,POINT (-46.60919807994077 -23.57448792318107)
2009,-23.515799103830265,-46.64113909097136,sp,sao paulo,POINT (-46.64113909097136 -23.51579910383026)
2010,-23.51056158921295,-46.62635497331379,sp,sao paulo,POINT (-46.62635497331379 -23.51056158921295)
2011,-23.5043850341285,-46.626621045901096,sp,sao paulo,POINT (-46.6266210459011 -23.5043850341285)
2012,-23.513066026188508,-46.63196817761764,sp,sao paulo,POINT (-46.63196817761764 -23.51306602618851)
2013,-23.5022061742251,-46.63311453979948,sp,sao paulo,POINT (-46.63311453979948 -23.5022061742251)
2016,-23.50398483876719,-46.6256721599388,sp,sao paulo,POINT (-46.6256721599388 -23.50398483876719)
2017,-23.500742944360795,-46.63469457728485,sp,sao paulo,POINT (-46.63469457728485 -23.50074294436079)
2018,-23.49570370617884,-46.62970690460869,sp,sao paulo,POINT (-46.62970690460869 -23.49570370617884)
2019,-23.49826308491997,-46.629651561730405,sp,sao paulo,POINT (-46.62965156173041 -23.49826308491997)
2020,-23.49646860368892,-46.63329280565478,sp,sao paulo,POINT (-46.63329280565478 -23.49646860368892)
2021,-23.498309141177288,-46.6358858984643,sp,sao paulo,POINT (-46.6358858984643 -23.49830914117729)
2022,-23.50407390342452,-46.63767093473863,sp,sao paulo,POINT (-46.63767093473863 -23.50407390342452)
2028,-23.508702544567765,-46.61833692171872,sp,sao paulo,POINT (-46.61833692171872 -23.50870254456776)
2029,-23.509362078522784,-46.61934355300127,sp,sao paulo,POINT (-46.61934355300127 -23.50936207852278)
2030,-23.50587133852141,-46.62468256911272,sp,sao paulo,POINT (-46.62468256911272 -23.50587133852141)
2031,-23.510062708819763,-46.6257781627838,sp,sao paulo,POINT (-46.6257781627838 -23.51006270881976)
2032,-23.511068260729207,-46.62384982222437,sp,sao paulo,POINT (-46.62384982222437 -23.51106826072921)
2033,-23.499900453395483,-46.61504999074923,sp,sao paulo,POINT (-46.61504999074923 -23.49990045339548)
2034,-23.50407287649565,-46.62414421625581,sp,sao paulo,POINT (-46.62414421625581 -23.50407287649565)
2035,-23.4962113109326,-46.62282500873062,sp,sao paulo,POINT (-46.62282500873062 -23.4962113109326)
2036,-23.501744307143426,-46.6208028623093,sp,sao paulo,POINT (-46.6208028623093 -23.50174430714342)
2037,-23.49971822107626,-46.620555045277534,sp,sao paulo,POINT (-46.62055504527753 -23.49971822107626)
2038,-23.495237528059075,-46.62416228233207,sp,sao paulo,POINT (-46.62416228233207 -23.49523752805908)
2039,-23.493025095973085,-46.621603479583534,sp,sao paulo,POINT (-46.62160347958353 -23.49302509597308)
2040,-23.48965996001442,-46.62257166509295,sp,sao paulo,POINT (-46.62257166509295 -23.48965996001442)
2041,-23.490626476607115,-46.62307980262542,sp,sao paulo,POINT (-46.62307980262542 -23.49062647660712)
2042,-23.49423390444224,-46.616377152437465,sp,sao paulo,POINT (-46.61637715243747 -23.49423390444223)
2043,-23.489943419781984,-46.61612445688869,sp,sao paulo,POINT (-46.61612445688869 -23.48994341978198)
2044,-23.4957247176304,-46.618787965852384,sp,sao paulo,POINT (-46.61878796585238 -23.4957247176304)
2045,-23.49614649201779,-46.616402919178896,sp,sao paulo,POINT (-46.6164029191789 -23.49614649201779)
2046,-23.492280455300875,-46.61176940207568,sp,sao paulo,POINT (-46.61176940207568 -23.49228045530088)
2047,-23.51721555382505,-46.61867396387229,sp,sao paulo,POINT (-46.61867396387229 -23.51721555382505)
2049,-23.51416659033509,-46.61736559414439,sp,sao paulo,POINT (-46.61736559414439 -23.51416659033509)
2050,-23.51734415478188,-46.61213522693959,sp,sao paulo,POINT (-46.61213522693959 -23.51734415478188)
2051,-23.50998834007917,-46.60776441539105,sp,sao paulo,POINT (-46.60776441539105 -23.50998834007918)
2052,-23.51297446615504,-46.60778378479692,sp,sao paulo,POINT (-46.60778378479691 -23.51297446615503)
2053,-23.513227598850428,-46.602792691111006,sp,sao paulo,POINT (-46.60279269111101 -23.51322759885043)
2054,-23.51719550809534,-46.60669921220444,sp,sao paulo,POINT (-46.60669921220444 -23.51719550809534)
2055,-23.51402973131884,-46.60712616164343,sp,sao paulo,POINT (-46.60712616164343 -23.51402973131884)
2056,-23.512302133311653,-46.60278807725412,sp,sao paulo,POINT (-46.60278807725412 -23.51230213331165)
2060,-23.51900515519527,-46.60286093182148,sp,sao paulo,POINT (-46.60286093182147 -23.51900515519527)
2064,-23.517676960434017,-46.597964629407336,sp,sao paulo,POINT (-46.59796462940734 -23.51767696043402)
2065,-23.507711240884003,-46.605369299131056,sp,sao paulo,POINT (-46.60536929913106 -23.507711240884)
2066,-23.508643305018,-46.605295668815735,sp,sao paulo,POINT (-46.60529566881574 -23.50864330501799)
2067,-23.506720281053298,-46.6036534199635,sp,sao paulo,POINT (-46.6036534199635 -23.5067202810533)
2068,-23.5051325062282,-46.61237532076288,sp,sao paulo,POINT (-46.61237532076288 -23.5051325062282)
2069,-23.50553434398376,-46.613927707539226,sp,sao paulo,POINT (-46.61392770753923 -23.50553434398376)
2071,-23.504278758029912,-46.606427672351096,sp,sao paulo,POINT (-46.6064276723511 -23.50427875802991)
2072,-23.500164927840164,-46.60405533511347,sp,sao paulo,POINT (-46.60405533511347 -23.50016492784016)
2073,-23.501832028037192,-46.60713393030522,sp,sao paulo,POINT (-46.60713393030522 -23.50183202803719)
2074,-23.50521986198309,-46.60044750495475,sp,sao paulo,POINT (-46.60044750495475 -23.50521986198309)
2075,-23.50545422042997,-46.60232703217921,sp,sao paulo,POINT (-46.60232703217921 -23.50545422042998)
2076,-23.504660529782434,-46.59909846180968,sp,sao paulo,POINT (-46.59909846180968 -23.50466052978243)
2077,-23.50231616295397,-46.59729440070282,sp,sao paulo,POINT (-46.59729440070282 -23.50231616295398)
2078,-23.50224822474882,-46.59560967129785,sp,sao paulo,POINT (-46.59560967129785 -23.50224822474882)
2079,-23.49928771412701,-46.60578507967237,sp,sao paulo,POINT (-46.60578507967237 -23.49928771412702)
2080,-23.49767041990316,-46.60536157170672,sp,sao paulo,POINT (-46.60536157170672 -23.49767041990316)
2081,-23.495841332603625,-46.60469932466566,sp,sao paulo,POINT (-46.60469932466566 -23.49584133260363)
2082,-23.49459706456804,-46.60716679313656,sp,sao paulo,POINT (-46.60716679313656 -23.49459706456804)
2083,-23.49532145559458,-46.59793556042434,sp,sao paulo,POINT (-46.59793556042434 -23.49532145559458)
2084,-23.497275216798545,-46.59974305553181,sp,sao paulo,POINT (-46.59974305553181 -23.49727521679855)
2085,-23.497952682648496,-46.6129677377595,sp,sao paulo,POINT (-46.6129677377595 -23.4979526826485)
2088,-23.50424025971884,-46.620742066583865,sp,sao paulo,POINT (-46.62074206658387 -23.50424025971884)
2089,-23.51709448459233,-46.616673100755904,sp,sao paulo,POINT (-46.6166731007559 -23.51709448459233)
2110,-23.51909746504297,-46.59553885431606,sp,sao paulo,POINT (-46.59553885431606 -23.51909746504298)
2111,-23.51764300121214,-46.5927568776476,sp,sao paulo,POINT (-46.5927568776476 -23.51764300121214)
2112,-23.51744862428309,-46.59045121964739,sp,sao paulo,POINT (-46.59045121964739 -23.51744862428309)
2113,-23.517720495682244,-46.589226620340014,sp,sao paulo,POINT (-46.58922662034001 -23.51772049568224)
2114,-23.52231792670285,-46.59061483317944,sp,sao paulo,POINT (-46.59061483317944 -23.52231792670285)
2115,-23.52658964912257,-46.59169265929573,sp,sao paulo,POINT (-46.59169265929573 -23.52658964912257)
2116,-23.520110678826004,-46.585240043057325,sp,sao paulo,POINT (-46.58524004305733 -23.520110678826)
2116,-23.520110678826004,-46.585240043057325,rn,sao paulo,POINT (-46.58524004305733 -23.520110678826)
2117,-23.51865496410495,-46.59365984819463,sp,sao paulo,POINT (-46.59365984819463 -23.51865496410495)
2118,-23.515006511347323,-46.592774634882375,sp,sao paulo,POINT (-46.59277463488237 -23.51500651134732)
2119,-23.51220780313036,-46.59263904944159,sp,sao paulo,POINT (-46.59263904944159 -23.51220780313036)
2120,-23.51082440244575,-46.593885760245776,sp,sao paulo,POINT (-46.59388576024578 -23.51082440244575)
2121,-23.51222906922024,-46.58968331880412,sp,sao paulo,POINT (-46.58968331880412 -23.51222906922023)
2122,-23.51196609358016,-46.58386437718144,sp,sao paulo,POINT (-46.58386437718144 -23.51196609358015)
2123,-23.51183808399145,-46.579442496039015,sp,sao paulo,POINT (-46.57944249603901 -23.51183808399145)
2124,-23.50697691302585,-46.57712086357543,sp,sao paulo,POINT (-46.57712086357543 -23.50697691302585)
2125,-23.50983995240275,-46.58680335489369,sp,sao paulo,POINT (-46.58680335489369 -23.50983995240275)
2126,-23.506898021382856,-46.59175114788354,sp,sao paulo,POINT (-46.59175114788354 -23.50689802138286)
2127,-23.50559796845306,-46.587265741108666,sp,sao paulo,POINT (-46.58726574110867 -23.50559796845306)
2128,-23.50501951707933,-46.59394256408344,sp,sao paulo,POINT (-46.59394256408343 -23.50501951707933)
2129,-23.50371906481274,-46.58829102896532,sp,sao paulo,POINT (-46.58829102896532 -23.50371906481274)
2130,-23.50846749738403,-46.58356366642944,sp,sao paulo,POINT (-46.58356366642944 -23.50846749738403)
2131,-23.50432881186953,-46.58250945058416,sp,sao paulo,POINT (-46.58250945058416 -23.50432881186953)
2132,-23.501320929534863,-46.57765662787875,sp,sao paulo,POINT (-46.57765662787875 -23.50132092953486)
2133,-23.499081224420927,-46.584724768458415,sp,sao paulo,POINT (-46.58472476845841 -23.49908122442093)
2134,-23.498613267408857,-46.57978572229729,sp,sao paulo,POINT (-46.57978572229729 -23.49861326740886)
2135,-23.49793218940606,-46.58461229170023,sp,sao paulo,POINT (-46.58461229170022 -23.49793218940606)
2136,-23.49875432423628,-46.58237728186106,sp,sao paulo,POINT (-46.58237728186106 -23.49875432423627)
2137,-23.49795326926181,-46.57611869717361,sp,sao paulo,POINT (-46.57611869717361 -23.49795326926181)
2138,-23.49346386270857,-46.57451697635212,sp,sao paulo,POINT (-46.57451697635212 -23.49346386270857)
2139,-23.49046826593474,-46.57353020032567,sp,sao paulo,POINT (-46.57353020032567 -23.49046826593474)
2141,-23.4889868849868,-46.57065328067549,sp,sao paulo,POINT (-46.57065328067549 -23.48898688498679)
2142,-23.510198710701715,-46.576717815473344,sp,sao paulo,POINT (-46.57671781547334 -23.51019871070172)
2143,-23.50721744615213,-46.57496712581992,sp,sao paulo,POINT (-46.57496712581992 -23.50721744615213)
2144,-23.50369564795767,-46.57075616982412,sp,sao paulo,POINT (-46.57075616982412 -23.50369564795767)
2145,-23.50235732946796,-46.56625930442225,sp,sao paulo,POINT (-46.56625930442225 -23.50235732946796)
2146,-23.50095702331352,-46.57088226395057,sp,sao paulo,POINT (-46.57088226395057 -23.50095702331352)
2147,-23.49836192657492,-46.565166700263546,sp,sao paulo,POINT (-46.56516670026355 -23.49836192657492)
2150,-23.49403466917498,-46.568633209704345,sp,sao paulo,POINT (-46.56863320970434 -23.49403466917498)
2151,-23.496962716414327,-46.56955259688864,sp,sao paulo,POINT (-46.56955259688864 -23.49696271641433)
2152,-23.49736136522832,-46.572231727088045,sp,sao paulo,POINT (-46.57223172708805 -23.49736136522832)
2161,-23.49016519418268,-46.569283719186814,sp,sao paulo,POINT (-46.56928371918681 -23.49016519418267)
2162,-23.49065321384101,-46.56283078535538,sp,sao paulo,POINT (-46.56283078535538 -23.49065321384101)
2166,-23.525209057038595,-46.58402154568834,sp,sao paulo,POINT (-46.58402154568834 -23.52520905703859)
2167,-23.52269576366216,-46.581619908769134,sp,sao paulo,POINT (-46.58161990876913 -23.52269576366215)
2168,-23.52060552735292,-46.579503398158735,sp,sao paulo,POINT (-46.57950339815874 -23.52060552735291)
2169,-23.54958484541716,-46.62029999286664,sp,sao paulo,POINT (-46.62029999286664 -23.54958484541716)
2170,-23.525644299521662,-46.57701341026048,sp,sao paulo,POINT (-46.57701341026048 -23.52564429952166)
2174,-23.522923542862056,-46.57242472056035,sp,sao paulo,POINT (-46.57242472056035 -23.52292354286206)
2175,-23.515886694400297,-46.574891587302986,sp,sao paulo,POINT (-46.57489158730299 -23.5158866944003)
2176,-23.513598902883626,-46.5730652850043,sp,sao paulo,POINT (-46.5730652850043 -23.51359890288362)
2177,-23.50873433614695,-46.5585298971563,sp,sao paulo,POINT (-46.5585298971563 -23.50873433614695)
2178,-23.521664986950224,-46.570523876507146,sp,sao paulo,POINT (-46.57052387650715 -23.52166498695022)
2179,-23.520410060508965,-46.568235339069005,sp,sao paulo,POINT (-46.56823533906901 -23.52041006050896)
2180,-23.519210706362006,-46.56595570648479,sp,sao paulo,POINT (-46.56595570648479 -23.51921070636201)
2181,-23.51868747737037,-46.56102075954839,sp,sao paulo,POINT (-46.56102075954839 -23.51868747737037)
2185,-23.51469915477194,-46.56748610841784,sp,sao paulo,POINT (-46.56748610841784 -23.51469915477194)
2186,-23.51405620319808,-46.5690600622993,sp,sao paulo,POINT (-46.5690600622993 -23.51405620319808)
2187,-23.51587138597784,-46.56490977736317,sp,sao paulo,POINT (-46.56490977736317 -23.51587138597784)
2188,-23.509466194005064,-46.56698198842045,sp,sao paulo,POINT (-46.56698198842044 -23.50946619400506)
2189,-23.507787143908224,-46.567467709487815,sp,sao paulo,POINT (-46.56746770948781 -23.50778714390822)
2190,-23.5071480542849,-46.563973154457386,sp,sao paulo,POINT (-46.56397315445739 -23.5071480542849)
2201,-23.486228925529456,-46.59200612706604,sp,sao paulo,POINT (-46.59200612706604 -23.48622892552946)
2202,-23.49304868290792,-46.59481549706722,sp,sao paulo,POINT (-46.59481549706722 -23.49304868290792)
2203,-23.49187083497904,-46.59134807783873,sp,sao paulo,POINT (-46.59134807783873 -23.49187083497904)
2204,-23.48741125450329,-46.59216239463687,sp,sao paulo,POINT (-46.59216239463687 -23.48741125450329)
2205,-23.48798815884837,-46.59119431348124,sp,sao paulo,POINT (-46.59119431348124 -23.48798815884837)
2206,-23.48462056971313,-46.59404547791869,sp,sao paulo,POINT (-46.59404547791869 -23.48462056971313)
2207,-23.48598549192137,-46.588188764979016,sp,sao paulo,POINT (-46.58818876497902 -23.48598549192137)
2208,-23.483015536791733,-46.58951864576982,sp,sao paulo,POINT (-46.58951864576982 -23.48301553679173)
2209,-23.485125790212173,-46.58537751870623,sp,sao paulo,POINT (-46.58537751870623 -23.48512579021217)
2210,-23.48255993586803,-46.58210233960632,sp,sao paulo,POINT (-46.58210233960632 -23.48255993586803)
2211,-23.4973990036863,-46.59360543538115,sp,sao paulo,POINT (-46.59360543538115 -23.4973990036863)
2212,-23.495647470348985,-46.58925913931688,sp,sao paulo,POINT (-46.58925913931688 -23.49564747034898)
2213,-23.496166309003108,-46.58812570952549,sp,sao paulo,POINT (-46.58812570952549 -23.49616630900311)
2214,-23.49285143776326,-46.58679821915495,sp,sao paulo,POINT (-46.58679821915495 -23.49285143776326)
2215,-23.49075874535679,-46.58336932471797,sp,sao paulo,POINT (-46.58336932471797 -23.49075874535679)
